2023-58-24 01:58:41
N_eng	k_pcs	k_tank	mu_sa	k_extra	eta_pcs	k_sa	m_platform	m_eng	m_engines	m_fsts	m_pcs	m_sa	m_saos	m_eos	m0	m_f_main	m_f_extra	m_fuel	p_platform	p_eng	p_engines	p_burt_0	p_burt	p_fsts_0	p_fsts	p_pcs	p_saos	p_eos	p_sa	p0	RE	RL	mu0	mu1	h0	h1	R0	R1	J	Vgis	F	track	dt0	eta	m0_iter_cnt	eng_name	platform_name
3	0.007	0.1	0.014	0.05	0.1	1.1	50	8.5	25.5	23.6675905875366	9.45	230.3532	10	10	595.646719831166	225.405624643205	11.2702812321603	236.675905875366	28	4500	13500	10	20	20	40	1350	10	10	16453.8	14958	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1750	0	0.29	58.7635714285714	4447874.920194	0.00146059731554737	TrackNS.Track	100	0.378421666969132	5	СПД-140Д	DX
4	0.007	0.1	0.014	0.05	0.1	1.1	50	8.5	34	29.7973521670461	12.6	306.5832	10	10	750.954083056602	283.78430635282	14.189215317641	297.973521670461	28	4500	18000	10	20	20	40	1800	10	10	21898.8	19908	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1750	0	0.29	78.21	4199885.46698134	0.00154470163512323	TrackNS.Track	100	0.37789834659096	5	СПД-140Д	DX
5	0.007	0.1	0.014	0.05	0.1	1.1	50	8.5	42.5	35.9633910450711	15.75	383.2752	10	10	907.122482328595	342.508486143535	17.1254243071767	359.633910450711	28	4500	22500	10	30	20	60	2250	10	10	27376.8	24888	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1750	0	0.29	97.7742857142857	4055182.36871935	0.00159846109896629	TrackNS.Track	100	0.377576890459501	6	СПД-140Д	DX
6	0.007	0.1	0.014	0.05	0.1	1.1	50	8.5	51	42.0967489129385	18.9	459.5052	10	10	1062.46943117432	400.921418218462	20.0460709109231	420.967489129385	28	4500	27000	10	30	20	60	2700	10	10	32821.8	29838	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1750	0	0.29	117.220714285714	3955642.75858923	0.00163769417636498	TrackNS.Track	100	0.377348661951932	6	СПД-140Д	DX
7	0.007	0.1	0.014	0.05	0.1	1.1	50	8.5	59.5	48.2648371120247	22.05	536.1972	10	10	1218.66039113228	459.665115352616	22.9832557676308	482.648371120247	28	4500	31500	10	40	20	80	3150	10	10	38299.8	34818	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1750	0	0.29	136.785	3887340.31603028	0.00166576350127692	TrackNS.Track	100	0.377188853184548	6	СПД-140Д	DX
8	0.007	0.1	0.014	0.05	0.1	1.1	50	8.5	68	54.3968331201395	25.2	612.4272	10	10	1373.989479483	518.065077334662	25.9032538667331	543.968331201395	28	4500	36000	10	40	20	80	3600	10	10	43744.8	39768	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1750	0	0.29	156.231428571429	3833571.50079431	0.00168851365650409	TrackNS.Track	100	0.377051706050614	4	СПД-140Д	DX
9	0.007	0.1	0.014	0.05	0.1	1.1	50	8.5	76.5	60.5642356817475	28.35	689.1192	10	10	1530.1757825693	576.802244588071	28.8401122294036	605.642356817475	28	4500	40500	10	50	20	100	4050	10	10	49222.8	44748	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1750	0	0.29	175.795714285714	3793966.48003147	0.00170568638566321	TrackNS.Track	100	0.376951622917185	6	СПД-140Д	DX
10	0.007	0.1	0.014	0.05	0.1	1.1	50	8.5	85	66.6999309052737	31.5	765.3492	10	10	1685.54843287682	635.237437193083	31.7618718596542	666.999309052737	28	4500	45000	10	50	20	100	4500	10	10	54667.8	49698	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1750	0	0.29	195.242142857143	3760496.08622413	0.0017205082591726	TrackNS.Track	100	0.376872847319426	6	СПД-140Д	DX
1	0.007	0.1	0.014	0.05	0.1	1.1	50	0.97	0.97	9.39848158903985	0.252	7.2996	10	10	181.904886797483	89.5093484670462	4.47546742335231	93.9848158903985	28	360	360	10	10	20	20	36	10	10	521.4	474	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1300	0	0.022	1.86214285714286	51886912.3030696	0.000120942325340016	TrackNS.Track	100	0.492066761057927	6	ПлаС-34	DX
2	0.007	0.1	0.014	0.05	0.1	1.1	50	0.97	1.94	10.0734928408355	0.504	13.398	10	10	196.650438728257	95.9380270555765	4.79690135277882	100.734928408355	28	360	720	10	10	20	20	72	10	10	957	870	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1300	0	0.022	3.41785714285714	27806768.7306481	0.000223747276052619	TrackNS.Track	100	0.487860732353357	5	ПлаС-34	DX
3	0.007	0.1	0.014	0.05	0.1	1.1	50	0.97	2.91	10.8639571966324	0.756	19.9584	10	10	213.127946293874	103.466259015547	5.17331295077735	108.639571966324	28	360	1080	10	20	20	40	108	10	10	1425.6	1296	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1300	0	0.022	5.09142857142857	19992505.0315628	0.000309673138355095	TrackNS.Track	100	0.485465471866751	5	ПлаС-34	DX
4	0.007	0.1	0.014	0.05	0.1	1.1	50	0.97	3.88	11.6212361963206	1.008	26.0568	10	10	228.778411490152	110.678439964958	5.53392199824789	116.212361963206	28	360	1440	10	20	20	40	144	10	10	1861.2	1692	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1300	0	0.022	6.64714285714286	16039566.0725331	0.000384651678568842	TrackNS.Track	100	0.483780087657975	5	ПлаС-34	DX
5	0.007	0.1	0.014	0.05	0.1	1.1	50	0.97	4.85	12.4453513190109	1.26	32.6172	10	10	245.626075557186	118.527155419151	5.92635777095757	124.453513190109	28	360	1800	10	30	20	60	180	10	10	2329.8	2118	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1300	0	0.022	8.32071428571429	13741603.6708108	0.000447835189120179	TrackNS.Track	100	0.482551191481933	5	ПлаС-34	DX
6	0.007	0.1	0.014	0.05	0.1	1.1	50	0.97	5.82	13.2214651509664	1.512	38.7156	10	10	261.483723252074	125.918715723489	6.29593578617445	132.214651509663	28	360	2160	10	30	20	60	216	10	10	2765.4	2514	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1300	0	0.022	9.87642857142857	12165461.9105771	0.000504811536099897	TrackNS.Track	100	0.481554699303793	5	ПлаС-34	DX
7	0.007	0.1	0.014	0.05	0.1	1.1	50	0.97	6.79	14.0568638527477	1.764	45.276	10	10	278.455504914319	133.874893835692	6.69374469178462	140.568638527477	28	360	2520	10	40	20	80	252	10	10	3234	2940	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1300	0	0.022	11.55	11086403.9232176	0.000553050657222188	TrackNS.Track	100	0.480776610528444	5	ПлаС-34	DX
8	0.007	0.1	0.014	0.05	0.1	1.1	50	0.97	7.76	14.8406271697641	2.016	51.3744	10	10	294.397302373439	141.339306378706	7.06696531893531	148.406271697641	28	360	2880	10	40	20	80	288	10	10	3669.6	3336	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1300	0	0.022	13.1057142857143	10241476.2930826	0.000597831564967081	TrackNS.Track	100	0.480097151839453	5	ПлаС-34	DX
9	0.007	0.1	0.014	0.05	0.1	1.1	50	0.97	8.73	15.6814477429942	2.268	57.9348	10	10	311.428730486141	149.34712136185	7.46735606809249	156.814477429942	28	360	3240	10	50	20	100	324	10	10	4138.2	3762	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1300	0	0.022	14.7792857142857	9619309.67174148	0.000635779491798722	TrackNS.Track	100	0.479554731924439	5	ПлаС-34	DX
10	0.007	0.1	0.014	0.05	0.1	1.1	50	0.97	9.7	16.4694252517936	2.52	64.0332	10	10	327.416877853225	156.851669064701	7.84258345323503	164.694252517936	28	360	3600	10	50	20	100	360	10	10	4573.8	4158	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1300	0	0.022	16.335	9092404.44328711	0.00067192626550737	TrackNS.Track	100	0.479057982878373	5	ПлаС-34	DX
1	0.007	0.1	0.014	0.05	0.1	1.1	50	1.2	1.2	5.69464331247236	0.455	12.2122	10	10	146.508279450747	54.2346982140224	2.71173491070112	56.9464331247236	28	650	650	10	10	20	20	65	10	10	872.3	793	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1880	0	0.04	3.11535714285714	25005998.5929411	0.00027302211281136	TrackNS.Track	100	0.370181797351972	6	ПлаС-40	DX
2	0.007	0.1	0.014	0.05	0.1	1.1	50	1.2	2.4	6.44403198977444	0.91	23.2232	10	10	167.417558318518	61.371733235947	3.06858666179735	64.4403198977444	28	650	1300	10	10	20	20	130	10	10	1658.8	1508	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1880	0	0.04	5.92428571428572	14148333.2203871	0.000477847131468714	TrackNS.Track	100	0.366578833500756	5	ПлаС-40	DX
3	0.007	0.1	0.014	0.05	0.1	1.1	50	1.2	3.6	7.25193164105237	1.365	34.6962	10	10	189.432452126207	69.0660156290702	3.45330078145351	72.5193164105237	28	650	1950	10	20	20	40	195	10	10	2478.3	2253	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1880	0	0.04	8.85107142857143	10614756.3002764	0.000633471185391464	TrackNS.Track	100	0.364594423256771	5	ПлаС-40	DX
4	0.007	0.1	0.014	0.05	0.1	1.1	50	1.2	4.8	8.03809530170085	1.82	45.7072	10	10	210.746251109284	76.5532885876272	3.82766442938136	80.3809530170085	28	650	2600	10	20	20	40	260	10	10	3264.8	2968	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1880	0	0.04	11.66	8824104.59314154	0.000759206862080934	TrackNS.Track	100	0.363248637566179	5	ПлаС-40	DX
5	0.007	0.1	0.014	0.05	0.1	1.1	50	1.2	6	8.86085586852563	2.275	57.1802	10	10	232.924614127315	84.3891035097679	4.2194551754884	88.6085586852563	28	650	3250	10	30	20	60	325	10	10	4084.3	3713	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1880	0	0.04	14.5867857142857	7781855.53970174	0.000858646909212787	TrackNS.Track	100	0.362302214499501	5	ПлаС-40	DX
6	0.007	0.1	0.014	0.05	0.1	1.1	50	1.2	7.2	9.65535972418193	2.73	68.1912	10	10	254.330158635864	91.9558068969708	4.59779034484854	96.5535972418193	28	650	3900	10	30	20	60	390	10	10	4870.8	4428	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1880	0	0.04	17.3957142857143	7066342.46696458	0.000943655291559892	TrackNS.Track	100	0.361560765699942	5	ПлаС-40	DX
7	0.007	0.1	0.014	0.05	0.1	1.1	50	1.2	8.4	10.4826311733596	3.185	79.6642	10	10	276.5579352543	99.8345826034248	4.99172913017124	104.826311733596	28	650	4550	10	40	20	80	455	10	10	5690.3	5173	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1880	0	0.04	20.3225	6575822.24612832	0.00101244608925264	TrackNS.Track	100	0.360989759746453	4	ПлаС-40	DX
8	0.007	0.1	0.014	0.05	0.1	1.1	50	1.2	9.6	11.2802747166529	3.64	90.6752	10	10	297.998223301272	107.431187777647	5.37155938888234	112.802747166529	28	650	5200	10	40	20	80	520	10	10	6476.8	5888	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1880	0	0.04	23.1314285714286	6191661.04025021	0.00107383190562342	TrackNS.Track	100	0.360509490920807	5	ПлаС-40	DX
9	0.007	0.1	0.014	0.05	0.1	1.1	50	1.2	10.8	12.1100721297808	4.095	102.1482	10	10	320.253819446444	115.334020283627	5.76670101418135	121.100721297808	28	650	5850	10	50	20	100	585	10	10	7296.3	6633	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1880	0	0.04	26.0582142857143	5908563.12876836	0.00112410837323426	TrackNS.Track	100	0.360133160887763	4	ПлаС-40	DX
10	0.007	0.1	0.014	0.05	0.1	1.1	50	1.2	12	12.9094285163155	4.55	113.1592	10	10	341.712692491765	122.946938250623	6.14734691253117	129.094285163155	28	650	6500	10	50	20	100	650	10	10	8082.8	7348	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1880	0	0.04	28.8671428571429	5668716.4184168	0.00117057401960461	TrackNS.Track	100	0.35979622926528	4	ПлаС-40	DX
1	0.007	0.1	0.014	0.05	0.1	1.1	50	2.5	2.5	6.0412121452048	0.84	21.5292	10	10	161.322539395813	57.5353537638553	2.87676768819276	60.412121452048	28	1200	1200	10	10	20	20	120	10	10	1537.8	1398	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1950	0	0.072	5.49214285714286	15286424.9216822	0.000446310851971803	TrackNS.Track	100	0.356647954956185	5	ПлаС-55	DX
2	0.007	0.1	0.014	0.05	0.1	1.1	50	2.5	5	7.43020416516284	1.68	41.8572	10	10	200.269459907723	70.763849192027	3.53819245960135	74.3020416516284	28	1200	2400	10	10	20	20	240	10	10	2989.8	2718	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1950	0	0.072	10.6778571428571	9400535.61934136	0.000719031249529258	TrackNS.Track	100	0.353343186847522	5	ПлаС-55	DX
3	0.007	0.1	0.014	0.05	0.1	1.1	50	2.5	7.5	8.87130260083138	2.52	62.6472	10	10	240.251532746553	84.4885961983941	4.22442980991971	88.7130260083138	28	1200	3600	10	20	20	40	360	10	10	4474.8	4068	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1950	0	0.072	15.9814285714286	7482521.45861635	0.000899057739739222	TrackNS.Track	100	0.351667251536426	5	ПлаС-55	DX
4	0.007	0.1	0.014	0.05	0.1	1.1	50	2.5	10	10.2901327258599	3.36	82.9752	10	10	279.526657321049	98.0012640558085	4.90006320279043	102.901327258599	28	1200	4800	10	20	20	40	480	10	10	5926.8	5388	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1950	0	0.072	21.1671428571429	6509425.99386991	0.00103031318286477	TrackNS.Track	100	0.350597202410107	5	ПлаС-55	DX
5	0.007	0.1	0.014	0.05	0.1	1.1	50	2.5	12.5	11.7424173930147	4.2	103.7652	10	10	319.631792588576	111.83254660014	5.591627330007	117.424173930147	28	1200	6000	10	30	20	60	600	10	10	7411.8	6738	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1950	0	0.072	26.4707142857143	5942499.99844071	0.00112629597038673	TrackNS.Track	100	0.349879296093955	5	ПлаС-55	DX
6	0.007	0.1	0.014	0.05	0.1	1.1	50	2.5	15	13.1672875555774	5.04	124.0932	10	10	358.973362113333	125.402738624547	6.27013693122735	131.672875555774	28	1200	7200	10	30	20	60	720	10	10	8863.8	8058	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1950	0	0.072	31.6564285714286	5552988.26225016	0.00120343191332289	TrackNS.Track	100	0.349337170552938	5	ПлаС-55	DX
7	0.007	0.1	0.014	0.05	0.1	1.1	50	2.5	17.5	14.6228257116488	5.88	144.8832	10	10	399.11394597507	139.265006777608	6.96325033888038	146.228257116488	28	1200	8400	10	40	20	80	840	10	10	10348.8	9408	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1950	0	0.072	36.96	5285853.45398963	0.00126279726650164	TrackNS.Track	100	0.34893545610733	4	ПлаС-55	DX
8	0.007	0.1	0.014	0.05	0.1	1.1	50	2.5	20	16.049898492689	6.72	165.2112	10	10	438.479768887388	152.856176120848	7.64280880604238	160.49898492689	28	1200	9600	10	40	20	80	960	10	10	11800.8	10728	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1950	0	0.072	42.1457142857143	5076497.57122433	0.00131362959221941	TrackNS.Track	100	0.348604854697651	4	ПлаС-55	DX
9	0.007	0.1	0.014	0.05	0.1	1.1	50	2.5	22.5	17.506768052779	7.56	186.0012	10	10	478.635184819063	166.731124312181	8.33655621560903	175.06768052779	28	1200	10800	10	50	20	100	1080	10	10	13285.8	12078	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1950	0	0.072	47.4492857142857	4922043.32994247	0.00135384948819624	TrackNS.Track	100	0.348346986599427	4	ПлаС-55	DX
10	0.007	0.1	0.014	0.05	0.1	1.1	50	2.5	25	18.9353489456509	8.4	206.3292	10	10	518.017535815656	180.336656625247	9.01683283126235	189.353489456509	28	1200	12000	10	50	20	100	1200	10	10	14737.8	13398	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1950	0	0.072	52.635	4791321.27568274	0.00138991433729422	TrackNS.Track	100	0.348128478587687	4	ПлаС-55	DX
2023-50-24 12:50:16
N_eng	k_pcs	k_tank	mu_sa	k_extra	eta_pcs	k_sa	m_platform	m_eng	m_engines	m_fsts	m_pcs	m_sa	m_saos	m_eos	m0	m_f_main	m_f_extra	m_fuel	p_platform	p_eng	p_engines	p_burt_0	p_burt	p_fsts_0	p_fsts	p_pcs	p_saos	p_eos	p_sa	p0	RE	RL	mu0	mu1	h0	h1	R0	R1	J	Vgis	F	S_sa	T_miss	acc	track	dt0	eta	m0_iter_cnt	eng_name	platform_name
100	0.007	0.1	0.014	0.05	0.1	1.1	140	4	400	84.1152719420414	94.5	2314.158	10	10	3893.92598462942	801.097828019442	40.0548914009721	841.152719420414	250	1350	135000	10	500	20	1000	13500	10	10	165297	150270	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	3800	0	0.009	590.346428571429	33181470.9669049	0.000231129200594102	TrackNS.Track	100	0.205730111764228	6	ВЧИД-8	Карат
100	0.007	0.1	0.014	0.05	0.1	1.1	140	4	400	44.4266438174028	94.5	2314.158	10	10	3893.925993461	423.110893499074	21.1555446749537	444.266438174028	250	1350	135000	10	500	20	1000	13500	10	10	165297	150270	6371000	1737000	397300000000000	4904000000000	30000000	200000	36371000	1937000	3800	0	0.009	590.346428571429	16910587.3461931	0.000231129200069892	TrackNS.Track	100	0.108659202616998	1	ВЧИД-8	Карат
100	0.007	0.1	0.014	0.05	0.1	1.1	140	1.2	120	36.5022396628141	45.5	1128.358	10	10	1855.38262293945	347.640377741086	17.3820188870543	365.022396628141	250	650	65000	10	500	20	1000	6500	10	10	80597	73270	6371000	1737000	397300000000000	4904000000000	30000000	200000	36371000	1937000	1880	0	0.04	287.846428571429	1602865.46674043	0.00215588954566302	TrackNS.Track	100	0.187368564005588	7	ПлаС-40	Карат
4	0.007	0.1	0.014	0.05	0.1	1.1	140	1.2	4.8	5.91129424207452	1.82	49.126	10	10	280.770202871048	56.2980404007097	2.81490202003549	59.1129424207452	250	650	2600	10	20	20	40	260	10	10	3509	3190	6371000	1737000	397300000000000	4904000000000	30000000	200000	36371000	1937000	1880	0	0.04	12.5321428571429	6489333.22820716	0.000569861040679892	TrackNS.Track	100	0.200512874318669	5	ПлаС-40	Карат
2	0.007	0.1	0.014	0.05	0.1	1.1	140	1.2	2.4	4.99838183782586	0.91	26.642	10	10	244.934215414302	47.6036365507225	2.38018182753612	49.9838183782586	250	650	1300	10	10	20	20	130	10	10	1903	1730	6371000	1737000	397300000000000	4904000000000	36000000	200000	42371000	1937000	1880	0	0.04	6.79642857142857	10974305.0959846	0.0003266183120422	TrackNS.Track	100	0.194352742715842	5	ПлаС-40	Карат
2	0.007	0.1	0.014	0.05	0.1	1.1	140	2.6	5.2	6.42089367341209	1.4	38.5	10	10	275.729707377771	61.1513683182104	3.05756841591052	64.2089367341209	250	1000	2000	10	10	20	20	200	10	10	2750	2500	6371000	1737000	397300000000000	4904000000000	36000000	200000	42371000	1937000	1600	0	0.059	9.82142857142857	8134161.98342853	0.000427955337573876	TrackNS.Track	100	0.22178012264173	5	СПД-70М(3)	Карат
2	0.007	0.1	0.014	0.05	0.1	1.1	140	4	8	2.81223387753193	1.89	50.358	10	10	251.182598781834	26.7831797860184	1.33915898930092	28.1223387753193	250	1350	2700	10	10	20	20	270	10	10	3597	3270	6371000	1737000	397300000000000	4904000000000	36000000	200000	42371000	1937000	3800	0	0.009	12.8464285714286	55467975.8602234	7.16610150834293E-05	TrackNS.Track	100	0.106628325034892	5	ВЧИД-8	Карат
4	0.007	0.1	0.014	0.05	0.1	1.1	140	4	16	3.47798589955638	3.78	96.558	10	10	314.595789614319	33.1236752338702	1.65618376169351	34.7798589955638	250	1350	5400	10	20	20	40	540	10	10	6897	6270	6371000	1737000	397300000000000	4904000000000	36000000	200000	42371000	1937000	3800	0	0.009	24.6321428571429	34299584.1589985	0.000114432555006965	TrackNS.Track	100	0.105289633006464	4	ВЧИД-8	Карат
4	0.007	0.1	0.014	0.05	0.1	1.1	140	2.6	10.4	7.47723336272054	2.8	72.842	10	10	328.291563401193	71.2117463116242	3.56058731558121	74.7723336272054	250	1000	4000	10	20	20	40	400	10	10	5203	4730	6371000	1737000	397300000000000	4904000000000	36000000	200000	42371000	1937000	1600	0	0.059	18.5821428571429	4736184.48173485	0.000718873179544957	TrackNS.Track	100	0.216916163101636	7	СПД-70М(3)	Карат
4	0.007	0.1	0.014	0.05	0.1	1.1	140	2.5	10	6.20798782607396	3.36	86.394	10	10	328.041870709532	59.1236935816568	2.95618467908284	62.0798782607396	250	1200	4800	10	20	20	40	480	10	10	6171	5610	6371000	1737000	397300000000000	4904000000000	36000000	200000	42371000	1937000	1950	0	0.072	22.0392857142857	3927107.43231657	0.000877936707826582	TrackNS.Track	100	0.180232155894539	6	ПлаС-55	Карат
6	0.007	0.1	0.014	0.05	0.1	1.1	140	2.5	15	7.23505150613946	5.04	127.512	10	10	387.137577958309	68.9052524394234	3.44526262197117	72.3505150613946	250	1200	7200	10	30	20	60	720	10	10	9108	8280	6371000	1737000	397300000000000	4904000000000	36000000	200000	42371000	1937000	1950	0	0.072	32.5285714285714	3051210.95895667	0.001115882375145	TrackNS.Track	100	0.177986473963124	5	ПлаС-55	Карат
6	0.007	0.1	0.014	0.05	0.1	1.1	140	4	24	4.15272532405101	5.67	142.758	10	10	378.108015656208	39.549764990962	1.9774882495481	41.5272532405101	250	1350	8100	10	30	20	60	810	10	10	10197	9270	6371000	1737000	397300000000000	4904000000000	36000000	200000	42371000	1937000	3800	0	0.009	36.4178571428571	27302526.0659972	0.000142816332275534	TrackNS.Track	100	0.104599118117936	5	ВЧИД-8	Карат
2023-15-24 20:15:52
N_eng	k_pcs	k_tank	mu_sa	k_extra	eta_pcs	k_sa	m_platform	m_eng	m_engines	m_fsts	m_pcs	m_sa	m_saos	m_eos	m0	m_f_main	m_f_extra	m_fuel	p_platform	p_eng	p_engines	p_burt_0	p_burt	p_fsts_0	p_fsts	p_pcs	p_saos	p_eos	p_sa	p0	RE	RL	mu0	mu1	h0	h1	R0	R1	J	Vgis	F	S_sa	T_miss	acc	track	dt0	eta	m0_iter_cnt	eng_name	platform_name
100	0.007	0.1	0.014	0.05	0.1	1.1	140	4	400	84.1152719420414	94.5	2314.158	10	10	3893.92598462942	801.097828019442	40.0548914009721	841.152719420414	250	1350	135000	10	500	20	1000	13500	10	10	165297	150270	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	3800	0	0.009	590.346428571429	33181470.9669049	0.000231129200594102	TrackNS.Track	100	0.205730111764228	6	ВЧИД-8	Карат
100	0.007	0.1	0.014	0.05	0.1	1.1	140	4.2	420	237.962368414794	94.5	2314.158	10	10	5606.24404009891	2266.30827061708	113.315413530854	2379.62368414794	250	1350	135000	10	500	20	1000	13500	10	10	165297	150270	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1600	0	0.09	590.346428571429	3952441.56708209	0.00160535287718963	TrackNS.Track	100	0.404247166981532	8	СПД-100ВМ	Карат
2	0.007	0.1	0.014	0.05	0.1	1.1	140	4.2	8.4	18.5206181433215	1.89	50.358	10	10	424.374712068317	176.386839460204	8.81934197301022	185.206181433215	250	1350	2700	10	10	20	20	270	10	10	3597	3270	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	1600	0	0.09	12.8464285714286	15380929.2313751	0.000424153454202576	TrackNS.Track	100	0.415639373516227	5	СПД-100ВМ	Карат
2023-59-24 22:59:41
N_eng	k_pcs	k_tank	mu_sa	k_extra	eta_pcs	k_sa	m_platform	m_eng	m_engines	m_fsts	m_pcs	m_sa	m_saos	m_eos	m0	m_f_main	m_f_extra	m_fuel	p_platform	p_eng	p_engines	p_burt_0	p_burt	p_fsts_0	p_fsts	p_pcs	p_saos	p_eos	p_sa	p0	RE	RL	mu0	mu1	h0	h1	R0	R1	J	Vgis	F	S_sa	T_miss	acc	track	dt0	eta	m0_iter_cnt	eng_name	platform_name
100	0.007	0.1	0.014	0.05	0.1	1.1	140	4	400	84.1152719420414	94.5	2314.158	10	10	3893.92598462942	801.097828019442	40.0548914009721	841.152719420414	250	1350	135000	10	500	20	1000	13500	10	10	165297	150270	6371000	1737000	397300000000000	4904000000000	500000	200000	6871000	1937000	3800	0	0.009	590.346428571429	33181470.9669049	0.000231129200594102	TrackNS.Track	100	0.205730111764228	6	ВЧИД-8	Карат
